,seller,cName,name,brandName,Prices,recOnly,recPrices,special,specialData,type,wholesalePrices
1075,Growers Retail,quatreau-blueberry-acai-sparkling-water-355ml,Quatreau - Blueberry Acai Sparkling Water 355ml,QUATREAU,4.75,False,,,,Edible,
1076,Growers Retail,quatreau-cucumber-mint-sparkling-water-355ml,Quatreau - Cucumber & Mint Sparkling Water 355ml,QUATREAU,4.75,False,,,,Edible,
1077,Growers Retail,quatreau-lime-ginger-sparkling-water-355ml,Quatreau - Lime & Ginger Sparkling Water 355ml,QUATREAU,4.75,False,,,,Edible,
1078,Growers Retail,quatreau-passionfruit-guava-sparkling-water-355ml,Quatreau - Passionfruit & Guava Sparkling Water 355ml,QUATREAU,4.75,False,,,,Edible,
1079,Growers Retail,qwest-apricot-kush-diamond-infused-pre-rolls-3x0-5g,Qwest - Apricot Kush Diamond Infused Pre-Rolls 3x0.5g,Qwest,32.99,False,,,,Concentrate,
1080,Growers Retail,rad-blue-skz-infused-power-flower-2g,RAD - Blue SKZ Infused Power Flower 2g,RAD,23.75,False,,,,Concentrate,
1081,Growers Retail,rad-cream-soda-radsicle-88ml,RAD - Cream Soda RADsicle 88ml,RAD,6.75,False,,,,Edible,
1082,Growers Retail,rad-watermelon-og-infused-blunt-0-5g,RAD - Watermelon OG Infused Blunt 0.5g,RAD,11.95,False,,,,Concentrate,
1083,Growers Retail,rad-reserve-blue-skz-infused-blunt-0-5g,RAD Reserve - Blue SKZ Infused Blunt 0.5g,RAD Reserve,11.95,False,,,,Concentrate,
1084,Growers Retail,rad-reserve-bubba-kush-blunt-1x1g,RAD Reserve - Bubba Kush Blunt 1x1g,RAD Reserve,11.49,False,,,,Pre-Rolls,
1085,Growers Retail,raw-black-classic-natural-tips,RAW - Black Classic Natural Tips,RAW,1.99,False,,,,Accessories,
1086,Growers Retail,raw-black-extra-fine-unbleached-rolling-papers-1-25-50pck,"RAW - Black Extra Fine Unbleached Rolling Papers (1.25"" 50pck)",RAW,2.49,False,,,,Accessories,
1087,Growers Retail,raw-black-rolling-papers-single-wide-100pck,RAW - Black Rolling Papers (Single-Wide 100pck),RAW,2.49,False,,,,Accessories,
1088,Growers Retail,raw-classic-unbleached-cones-6-pack,RAW - Classic Unbleached Cones 6 pack,RAW,3.95,False,,,,Accessories,
1089,Growers Retail,raw-classic-unbleached-papers-1-25,"RAW - Classic Unbleached Papers 1.25""",RAW,1.99,False,,,,Accessories,
1090,Growers Retail,raw-classic-unbleached-300-s-1-25,"RAW - Classic unbleached 300's 1.25""",RAW,4.49,False,,,,Accessories,
1091,Growers Retail,raw-organic-unbleached-rolling-papers-1-25,"RAW - Organic Unbleached Rolling Papers (1.25"")",RAW,2.49,False,,,,Accessories,
1092,Growers Retail,raw-rolling-tray-large,RAW - Rolling Tray  - Large,RAW,13.99,False,,,,Accessories,
1093,Growers Retail,raw-unbleached-pre-rolled-tips,RAW - Unbleached Pre-Rolled Tips,RAW,1.99,False,,,,Accessories,
1094,Growers Retail,riff-510-vape-battery-black,RIFF - 510 Vape Battery Black,RIFF,9.99,False,,,,Accessories,
1095,Growers Retail,riff-gilded-grams-28g,RIFF - Gilded Grams 28g,RIFF,118.99,False,,,,Flower,
1096,Growers Retail,riff-gilded-grams-3-5g,RIFF - Gilded Grams 3.5g,RIFF,25.49,False,,,,Flower,
1097,Growers Retail,riff-subway-scientist,RIFF - Subway Scientist,RIFF,25.49,False,,,,Flower,
1098,Growers Retail,riff-subway-scientist-drumsticks-3x0-5g,RIFF - Subway Scientist Drumsticks 3x0.5g,RIFF,26.49,False,,,,Concentrate,
1099,Growers Retail,riff-subway-scientist-fs-liquid-wax-510-thread-cartridge-0-5g,RIFF - Subway Scientist FS Liquid Wax 510 Thread Cartridge 0.5g,RIFF,30.99,False,,,,Vaporizers,
1100,Growers Retail,riff-subway-scientist-pre-roll-1x1g,RIFF - Subway Scientist Pre-Roll 1x1g,RIFF,10.49,False,,,,Pre-Rolls,
1101,Growers Retail,riff-subway-scientist-pre-roll-7x0-5g,RIFF - Subway Scientist Pre-Roll 7x0.5g,RIFF,30.99,False,,,,Pre-Rolls,
1102,Growers Retail,ryot-headcase-carbon-series-storage-case-black,RYOT - HeadCase Carbon Series Storage Case - Black,Humble and Fume,24.99,False,,,,Accessories,
1103,Growers Retail,ryot-headcase-carbon-series-storage-case-camo,RYOT - HeadCase Carbon Series Storage Case - Camo,Humble and Fume,24.99,False,,,,Accessories,
1104,Growers Retail,ryot-krypto-kit-original-black,RYOT - Krypto Kit Original - Black,Humble and Fume,19.99,False,,,,Accessories,
1105,Growers Retail,ryot-krypto-kit-original-camo,RYOT - Krypto Kit Original - Camo,Humble and Fume,19.99,False,,,,Accessories,
1106,Growers Retail,ryot-krypto-kit-original-natural,RYOT - Krypto Kit Original - Natural,Humble and Fume,19.99,False,,,,Accessories,
1107,Growers Retail,ryot-krypto-kit-original-olive,RYOT - Krypto Kit Original - Olive,Humble and Fume,19.99,False,,,,Accessories,
1108,Growers Retail,ryot-large-4-0l-safe-case-carbon-series-with-lock-camo,RYOT - Large 4.0L - Safe Case Carbon Series with Lock - Camo,Humble and Fume,69.99,False,,,,Accessories,
1109,Growers Retail,ryot-multi-utility-tool,RYOT - Multi Utility Tool,ReCreation Marketing,37.95,False,,,,Accessories,
1110,Growers Retail,ryot-taster-bat-clear-9mm,RYOT - Taster Bat Clear 9mm,RYOT,3.99,False,,,,Accessories,
1111,Growers Retail,ryot-verb-510-battery-tan,RYOT - Verb 510 Battery - Tan,RYOT,19.99,False,,,,Accessories,
1112,Growers Retail,redecan-cbd-gems-15caps,Redecan - CBD Gems 15caps,Redecan,15.0,False,,,,Concentrate,
1113,Growers Retail,redecan-cbd-reign-drops-30ml,Redecan - CBD Reign Drops 30ml,Redecan,14.95,False,,,,Concentrate,
1114,Growers Retail,redecan-charlees-1g,Redecan - Charlees 1g,Redecan,7.25,False,,,,Flower,
1115,Growers Retail,redecan-cold-creek-kush-1g,Redecan - Cold Creek Kush 1g,Redecan,7.25,False,,,,Flower,
1116,Growers Retail,redecan-cold-creek-kush-redees-10x0-4g,Redecan - Cold Creek Kush Redees + 10x0.4g,Redecan,37.95,False,,,,Concentrate,
1117,Growers Retail,redecan-gems-5-0-15-caps,Redecan - Gems 5:0 - 15 caps,Redecan,11.49,False,,,,Concentrate,
1118,Growers Retail,redecan-gems-5-5-15caps,Redecan - Gems 5:5 15caps,Redecan,15.95,False,,,,Concentrate,
1119,Growers Retail,redecan-hawaiian-haze-510-thread-cartridge-1g,Redecan - Hawaiian Haze 510 Thread Cartridge 1g,Redecan,40.95,False,,,,Vaporizers,
1120,Growers Retail,redecan-lilac-diesel-1g,Redecan - Lilac Diesel 1g,Redecan,7.25,False,,,,Flower,
1121,Growers Retail,redecan-mint-chip-gelato-1g,Redecan - Mint Chip Gelato 1g,Redecan,7.25,False,,,,Flower,
1122,Growers Retail,redecan-outlaw-1g,Redecan - Outlaw 1g,Redecan,7.25,False,,,,Flower,
1123,Growers Retail,redecan-redees-outlaw-pre-roll-10x0-4g,Redecan - Redees Outlaw Pre-Roll 10x0.4g,Redecan,21.95,False,,,,Pre-Rolls,
1124,Growers Retail,redecan-wappa,Redecan - Wappa,Redecan,7.25,False,,,,Flower,
1125,Growers Retail,redecan-warlock-1g,Redecan - Warlock 1g,Redecan,7.25,False,,,,Flower,
1126,Growers Retail,reign-drops-15-15-30ml,Reign Drops 15:15 | 30ml,Redecan,33.25,False,,,,Concentrate,
1127,Growers Retail,reign-drops-30-0-30ml,Reign Drops 30:0 | 30ml,Redecan,33.25,False,,,,Concentrate,
1128,Growers Retail,shred-dankmeister-xl-7g,SHRED - Dankmeister XL 7g,SHRED,29.99,False,,,,Flower,
1129,Growers Retail,shred-funk-master-7g,SHRED - Funk Master 7g,Shred,29.99,False,,,,Flower,
1130,Growers Retail,shred-funk-master-j-s-pre-roll-14x0-5g,SHRED - Funk Master J's Pre-Roll 14x0.5g,Shred,42.95,False,,,,Pre-Rolls,
1131,Growers Retail,shred-gnarberry-7g,SHRED - Gnarberry 7g,Shred,29.99,False,,,,Flower,
1132,Growers Retail,shred-gnarberry-j-s-pre-rolls-14x0-5g,SHRED - Gnarberry J's Pre-Rolls 14x0.5g,Shred,42.95,False,,,,Pre-Rolls,
1133,Growers Retail,shred-tropic-thunder-7g,SHRED - Tropic Thunder 7g,Shred,29.99,False,,,,Flower,
1134,Growers Retail,shred-x-funk-master-510-thread-cartridge-1g,SHRED X - Funk Master 510 Thread Cartridge 1g,SHRED X,37.95,False,,,,Vaporizers,
1135,Growers Retail,shred-x-funk-master-kief-2g,SHRED X - Funk Master Kief 2g,SHRED X,16.99,False,,,,Concentrate,
1136,Growers Retail,shred-x-gnarberry-510-thread-cartridge-1g,SHRED X - Gnarberry 510 Thread Cartridge 1g,SHRED X,37.95,False,,,,Vaporizers,
1137,Growers Retail,shred-x-megamelon-510-thread-cartridge-1g,SHRED X - Megamelon 510 Thread Cartridge 1g,SHRED X,37.95,False,,,,Vaporizers,
1138,Growers Retail,shred-x-tropic-thunder-510-thread-cartridge-1g,SHRED X - Tropic Thunder 510 Thread Cartridge 1g,SHRED X,37.95,False,,,,Vaporizers,
1139,Growers Retail,shred-ems-sour-blue-razzberry-4-pack,SHRED'EMS - Sour Blue Razzberry 4 Pack,SHRED'EMS,4.75,False,,,,Edible,
1140,Growers Retail,shred-ems-sour-cherry-punch-soft-chews-2x4-5g,SHRED'EMS - Sour Cherry Punch Soft Chews 2x4.5g,SHRED'EMS,4.75,False,,,,Edible,
1141,Growers Retail,shred-ems-sour-megamelon-soft-chews-2x4-5g,SHRED'EMS - Sour Megamelon Soft Chews 2x4.5g,SHRED'EMS,4.75,False,,,,Edible,
1142,Growers Retail,shred-ems-pop-cola-crazy-soft-chews-4-pack,SHRED'EMS POP! - Cola Crazy Soft Chews 4 Pack,SHRED'EMS POP!,4.75,False,,,,Edible,
1143,Growers Retail,shred-ems-pop-crazy-cream-soda-soft-chews-4-pack,SHRED'EMS POP! - Crazy Cream Soda Soft Chews 4 pack,SHRED'EMS POP!,4.75,False,,,,Edible,
1144,Growers Retail,shred-ems-pop-root-beer-blast-soft-chews-4-pack,SHRED'EMS POP! - Root Beer Blast Soft Chews 4 Pack,SHRED'EMS POP!,4.75,False,,,,Edible,
1145,Growers Retail,san-rafael-71-og-chemdawg-live-resin-1g,San Rafael '71 - OG Chemdawg Live Resin 1g,San Rafael '71,46.45,False,,,,Concentrate,
1146,Growers Retail,santa-cruz-shredder-2-piece-assorted-hemp-grinder,Santa Cruz Shredder - 2-Piece Assorted Hemp Grinder,Humble and Fume,9.99,False,,,,Accessories,
1147,Growers Retail,session-goods-water-pipe-with-silicone-footer-charcoal-grey,Session Goods - Water Pipe with Silicone Footer - Charcoal Grey,Humble and Fume,124.99,False,,,,Accessories,
1148,Growers Retail,session-goods-water-pipe-with-silicone-footer-pink,Session Goods - Water Pipe with Silicone Footer Pink,Humble and Fume,124.99,False,,,,Accessories,
1149,Growers Retail,sev7n-island-cherry-kawehn-ke-eri-k-wa-510-thread-1g,Sev7n - Island Cherry | Kawehnó:ke Eri’kó:wa 510 Thread 1g,Sev7n,34.25,False,,,,Vaporizers,
1150,Growers Retail,sharpstone-2-2-4-piece-grinder-blue,"Sharpstone - 2.2"" 4-Piece Grinder - Blue",Sharpstone,23.95,False,,,,Accessories,
1151,Growers Retail,sharpstone-2-2-4-piece-grinder-green,"Sharpstone - 2.2"" 4-Piece Grinder - Green",Sharpstone,23.95,False,,,,Accessories,
1152,Growers Retail,sharpstone-2-2-4-piece-grinder-purple,"Sharpstone - 2.2"" 4-Piece Grinder - Purple",Sharpstone,23.95,False,,,,Accessories,
1153,Growers Retail,shatterizer-concentrate-vaporizer-black,Shatterizer - Concentrate Vaporizer - Black,Shatterizer Inc,85.0,False,,,,Accessories,
1154,Growers Retail,shatterizer-concentrate-vaporizer-silver,Shatterizer - Concentrate Vaporizer - Silver,Shatterizer Inc,85.0,False,,,,Accessories,
1155,Growers Retail,sherbinskis-orange-sherbs-live-resin-disposable-pen-0-5g,Sherbinskis - Orange Sherbs Live Resin Disposable Pen 0.5g,SHERBINSKIS,37.95,False,,,,Vaporizers,
1156,Growers Retail,silicone-pipes,Silicone Pipes,ReCreation Marketing,6.99,False,,,,Accessories,
1157,Growers Retail,simple-stash-sativa-bud-28g,Simple Stash - Sativa Bud 28g,Simple Stash,87.99,False,,,,Flower,
1158,Growers Retail,slowride-white-chocolate-macadamia-nut-cookie-1-pack,Slowride - White Chocolate Macadamia Nut Cookie 1 Pack,Slow Ride Bakery,6.75,False,,,,Edible,
1159,Growers Retail,slowride-bakery-big-chocolate-cookie-1x20g,Slowride Bakery - Big Chocolate Cookie 1x20g,Slow Ride Bakery,6.75,False,,,,Edible,
1160,Growers Retail,slowride-bakery-peanut-butter-cookie-1x20g,Slowride Bakery - Peanut Butter Cookie 1x20g,Slow Ride Bakery,6.75,False,,,,Edible,
1161,Growers Retail,slowride-bakery-spicy-ginger-cookie-1x20g,Slowride Bakery - Spicy Ginger Cookie 1x20g,Slow Ride Bakery,6.75,False,,,,Edible,
1162,Growers Retail,solei-510-vape-battery-white,Solei - 510 Vape Battery White,Solei,9.99,False,,,,Accessories,
1163,Growers Retail,solei-balance-cream-75g,Solei - Balance Cream 75g,Solei,32.99,False,,,,Topicals,
1164,Growers Retail,solei-balance-lemonlicious-510-thread-cartridge,Solei - Balance Lemonlicious 510 Thread Cartridge,Solei,28.49,False,,,,Vaporizers,
1165,Growers Retail,solei-free-cream-75g,Solei - Free Cream 75g,Solei,32.99,False,,,,Topicals,
1166,Growers Retail,solei-free-oil-30ml,Solei - Free Oil 30ml,Solei,13.25,False,,,,Concentrate,
1167,Growers Retail,solei-free-plus-1-30-30ml,Solei - Free Plus+ 1:30 30ml,Solei,23.95,False,,,,Concentrate,
1168,Growers Retail,solei-renew-moonlight-cbn-510-thread-cartridge-0-5g,Solei - Renew Moonlight CBN 510 Thread Cartridge 0.5g,Solei,27.99,False,,,,Vaporizers,
1169,Growers Retail,solei-thc-mix-pack-wild-strawberry-lavender-fog-2x0-5g,Solei - THC Mix Pack: Wild Strawberry & Lavender Fog 2x0.5g,Solei,40.75,False,,,,Vaporizers,
1170,Growers Retail,spinach-diesel-3-5g,Spinach - Diesel  - 3.5g,Spinach,27.75,False,22.2,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
1171,Growers Retail,spinach-sourz-by-spinach-blue-raspberry-watermelon-indica-5x5g,Spinach - SOURZ by Spinach - Blue Raspberry Watermelon Indica 5x5g,Spinach,7.49,False,,,,Edible,
1172,Growers Retail,spinach-sourz-by-spinach-peach-orange-1-1-5x5g,Spinach - SOURZ by Spinach - Peach Orange 1:1 5x5g,Spinach,7.49,False,,,,Edible,
1173,Growers Retail,spinach-feelz-thc-cbg-pineapple-starfruit-soft-chews-2x5g,Spinach Feelz - THC+CBG Pineapple Starfruit Soft Chews 2x5g,Spinach Feelz,8.25,False,,,,Edible,
1174,Growers Retail,starts-mystery-flavour-hard-candy-2-pack,Starts - Mystery Flavour Hard Candy 2 Pack,STARTS,4.49,False,,,,Edible,
1175,Growers Retail,starts-original-juicy-watermelon-hard-candy-2-pack,Starts - Original Juicy Watermelon Hard Candy 2 Pack,STARTS,4.49,False,,,,Edible,
1176,Growers Retail,starts-super-sour-limeade-soft-chews-2-pack,Starts - Super Sour Limeade Soft Chews 2 Pack,STARTS,4.49,False,,,,Edible,
1177,Growers Retail,starts-super-sour-pineapple-soft-chews-2-pack,Starts - Super Sour Pineapple Soft Chews 2 Pack,STARTS,4.49,False,,,,Edible,
1178,Growers Retail,station-house-og-kush-pre-rolls-12x0-5g,Station House - OG Kush Pre-Rolls 12x0.5g,Station House,46.75,False,,,,Pre-Rolls,
1179,Growers Retail,steel-city-green-legendary-larry-grind-7g,Steel City Green - Legendary Larry Grind 7g,Steel City Green,42.75,False,,,,Flower,
1180,Growers Retail,steeprock-functional-coffee-est-420-thc-coffee-pods-2-pack,Steeprock Functional Coffee Est. 420 - THC Coffee Pods 2 Pack,Steeprock Functional Coffee est. 420,10.49,False,,,,Edible,
1181,Growers Retail,stonesmiths-slash-concentrate-vaporizer-matte-black,Stonesmiths' - Slash Concentrate Vaporizer - Matte Black,Humble and Fume,79.99,False,,,,Accessories,
1182,Growers Retail,strong-14-silicone-water-pipe-black,"Strong - 14"" Silicone Water Pipe Black",Humble and Fume,59.95,False,,,,Accessories,
1183,Growers Retail,strong-14-silicone-water-pipe-glow,"Strong - 14"" Silicone Water Pipe Glow",Humble and Fume,69.95,False,,,,Accessories,
1184,Growers Retail,sundial-citrus-orchard-3-5g,Sundial - Citrus Orchard 3.5g,Sundial,27.49,False,21.99,True,"{'bogoSpecials': None, 'saleSpecials': [{'discount': 20, 'discountStacking': None, 'menuType': 'both', 'percentDiscount': True, 'source': None, 'sourceId': None, 'specialId': '631bb9c60a876900d8f18897', 'specialName': 'FALL SALE!!!', 'specialRestrictions': {'5f2df432cd9a8200033bdbe8': {'discountType': 'percentDiscount'}, '5f7772872641900003cd30ce': {'discountType': 'percentDiscount'}, '5f5bb57aaefee40003a77399': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbd8': {'discountType': 'percentDiscount'}, '60f323ad1c3067000167f66c': {'discountType': 'percentDiscount'}, '605f767b8a373d00010a62b4': {'discountType': 'percentDiscount'}, '62df0689c5b251000cbb5c8e': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd7': {'discountType': 'percentDiscount'}, '60158afb9a8c660003e97bd5': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae500': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfab': {'discountType': 'percentDiscount'}, '5f9c4a20dd61200003c65fa8': {'discountType': 'percentDiscount'}, '5f2df432cd9a8200033bdbc9': {'discountType': 'percentDiscount'}, '5fc285b4ca571d00032fcfb1': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f4': {'discountType': 'percentDiscount'}, '60e9cef846811a000158afe9': {'discountType': 'percentDiscount'}, '5f52db6b3a67480003b6a5b2': {'discountType': 'percentDiscount'}, '61ec354d799283000da422ae': {'discountType': 'percentDiscount'}, '6117d84c463f1c00010d29f3': {'discountType': 'percentDiscount'}, '614f68ab8432d800015d386e': {'discountType': 'percentDiscount'}, '60ce34dfc39f190001eed8f3': {'discountType': 'percentDiscount'}, '619911c7ab81a0000cfc1f24': {'discountType': 'percentDiscount'}, '6251ac2a5baeff000c10184f': {'discountType': 'percentDiscount'}, '5f89d51ea5b3e80003a98f37': {'discountType': 'percentDiscount'}, '5f931a86dfbad6000378b0c2': {'discountType': 'percentDiscount'}, '62a79ff4b3ce1e000c423a60': {'discountType': 'percentDiscount'}, '61fe9dc06c823e000cc372fd': {'discountType': 'percentDiscount'}, '60bba358a64d210001e4d51b': {'discountType': 'percentDiscount'}, '5faec7fa6df20f000377369d': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae504': {'discountType': 'percentDiscount'}, '6043ba212b56b300032ae4fb': {'discountType': 'percentDiscount'}, '5fcbb8d19d47c300038d597c': {'discountType': 'percentDiscount'}, '61b4d1d92404c8000c577931': {'discountType': 'targetPrice'}, '60ce34dfc39f190001eed8f8': {'discountType': 'percentDiscount'}}, 'stackingBehavior': None, 'stackingMode': None, 'targetPrice': False, '__typename': 'Products_specialData_saleSpecials'}], '__typename': 'Products_specialData'}",Flower,
1185,Growers Retail,sweet-justice-cherry-cola-10-355ml,Sweet Justice - Cherry Cola 10 355ml,Sweet Justice,8.75,False,,,,Edible,
1186,Growers Retail,sweet-justice-og-cola-1x355ml,Sweet Justice - OG Cola 1x355ml,Sweet Justice,6.75,False,,,,Edible,
1187,Growers Retail,sweet-justice-pacific-island-punch-355ml,Sweet Justice - Pacific Island Punch 355ml,Sweet Justice,8.95,False,,,,Edible,
1188,Growers Retail,symbl-hoverboard-510-thread-cartridge-0-47g,Symbl - Hoverboard 510 Thread Cartridge 0.47g,SYMBL,23.95,False,,,,Vaporizers,
1189,Growers Retail,symbl-solar-power-510-thread-cartridge-0-47g,Symbl - Solar Power 510 Thread Cartridge 0.47g,SYMBL,23.95,False,,,,Vaporizers,
1190,Growers Retail,test-product-blue,TEST PRODUCT - BLUE,TEST,10.0,False,,,,Apparel,
1191,Growers Retail,test-product-red,TEST PRODUCT - RED,TEST,12.0,False,,,,Apparel,
1192,Growers Retail,thc-kiss-cinnamon-biscuit-1-pack,THC Kiss - Cinnamon Biscuit 1 Pack,THC Kiss,2.95,False,,,,Edible,
1193,Growers Retail,thc-kiss-cocoa-biscuit-1-pack,THC Kiss - Cocoa Biscuit 1 Pack,THC Kiss,2.95,False,,,,Edible,
1194,Growers Retail,thc-kiss-mango-shot-1x30ml,THC Kiss - Mango Shot 1x30ml,THC Kiss,3.95,False,,,,Edible,
1195,Growers Retail,twd-indica-510-thread-cartridge-1g,TWD - Indica 510 Thread Cartridge 1g,TWD.,32.99,False,,,,Vaporizers,
1196,Growers Retail,twd-sativa-510-thread-cartridge-1g,TWD - Sativa 510 Thread Cartridge 1g,TWD.,32.99,False,,,,Vaporizers,
1197,Growers Retail,tantalus-labs-pacific-og-pre-roll-3x0-5g,Tantalus Labs - Pacific OG Pre-Roll 3x0.5g,Tantalus Labs,16.99,False,,,,Pre-Rolls,
1198,Growers Retail,the-cannabis-encyclopedia-89722,The Cannabis Encyclopedia,The Cannabis Encyclopedia,78.99,False,,,,Accessories,
1199,Growers Retail,the-elf-conceal-oil-vaporizer-blue,The Elf Conceal Oil Vaporizer - Blue,ReCreation Marketing,27.99,False,,,,Accessories,
1200,Growers Retail,the-elf-conceal-oil-vaporizer-gold,The Elf Conceal Oil Vaporizer - Gold,ReCreation Marketing,27.99,False,,,,Accessories,
1201,Growers Retail,the-elf-conceal-oil-vaporizer-green,The Elf Conceal Oil Vaporizer - Green,ReCreation Marketing,27.99,False,,,,Accessories,
1202,Growers Retail,the-elf-conceal-oil-vaporizer-rgd,The Elf Conceal Oil Vaporizer - RGD,ReCreation Marketing,27.99,False,,,,Accessories,
1203,Growers Retail,the-elf-conceal-oil-vaporizer-white,The Elf Conceal Oil Vaporizer - White,ReCreation Marketing,27.99,False,,,,Accessories,
1204,Growers Retail,the-green-organic-dutchman-dissolvable-thc-powder,The Green Organic Dutchman - Dissolvable THC Powder,The Green Organic Dutchman,5.75,False,,,,Edible,
1205,Growers Retail,the-green-organic-dutchman-organic-maple-kush-3-5g,The Green Organic Dutchman - Organic Maple Kush 3.5g,The Green Organic Dutchman,36.25,False,,,,Flower,
1206,Growers Retail,the-green-organic-dutchman-organic-sugar-bush-3-5g,The Green Organic Dutchman - Organic Sugar Bush 3.5g,The Green Organic Dutchman,36.25,False,,,,Flower,
